1.000000000000000000e+00,4.767051776336583280e-01,4.822813586988574097e-01,5.048043764246584741e-01,5.077862680735227841e-01
3.000000000000000000e+00,7.748675083694084309e-01,7.814432645675244427e-01,7.414249085285002927e-01,7.554293323349828837e-01
5.000000000000000000e+00,9.127620001149909790e-01,9.254958987116457259e-01,8.694963905107205848e-01,8.905433708729313391e-01
7.000000000000000000e+00,9.564902691147446623e-01,9.573874878200556715e-01,9.587118242428983583e-01,9.704392338206950797e-01
9.000000000000000000e+00,9.608457039022026969e-01,9.656308992139417402e-01,9.720732252204938861e-01,9.817696417320765923e-01
1.100000000000000000e+01,9.683324147448217900e-01,9.697699721917906190e-01,9.758864897439494257e-01,9.838536182680444053e-01
1.300000000000000000e+01,9.621698935249257678e-01,9.672190074716421337e-01,9.760507338106325648e-01,9.844154917747266476e-01
