1.000000000000000000e+00,6.332518691909840847e-01,6.414801233050344553e-01,5.348857993878377570e-01,5.364829379391102826e-01
3.000000000000000000e+00,8.591854382921607636e-01,8.736313838870669590e-01,7.565945416861934447e-01,7.788218255102801191e-01
5.000000000000000000e+00,9.609752584618309612e-01,9.618675646185896877e-01,8.824616886239212699e-01,9.007376031757586832e-01
7.000000000000000000e+00,9.823319716380038980e-01,9.802181926431953185e-01,9.665643257400778898e-01,9.796647565243996603e-01
9.000000000000000000e+00,9.815066119811670653e-01,9.791363315720923444e-01,9.791994404145469844e-01,9.876457811946830478e-01
1.100000000000000000e+01,9.903096146511993769e-01,9.863170068023199288e-01,9.817794247349715953e-01,9.901186233234443579e-01
1.300000000000000000e+01,9.871486481818563252e-01,9.835362868939030445e-01,9.831832307273854488e-01,9.905394987443197907e-01
