	elbo	tsne_cost
0	-27.493534088134766	6.2569684982299805
1	-36.660377502441406	12.877656936645508
2	-25.335878372192383	19.044517517089844
3	-24.641206741333008	25.23955535888672
4	-21.225147247314453	31.470470428466797
5	-16.597625732421875	37.560218811035156
6	-15.176151275634766	43.077415466308594
7	-14.511297225952148	49.058265686035156
8	-12.63903522491455	54.92840576171875
9	-12.624873161315918	59.352909088134766
10	-13.398737907409668	64.63500213623047
11	-11.98444938659668	69.51013946533203
12	-14.516226768493652	74.07196807861328
13	-13.534183502197266	73.27579498291016
14	-10.124053955078125	72.43037414550781
15	-9.150734901428223	72.53144836425781
16	-11.031370162963867	71.73699951171875
17	-12.555803298950195	73.09645080566406
18	-15.302204132080078	72.9566650390625
19	-16.85088539123535	70.81190490722656
20	-13.520065307617188	69.1888198852539
21	-10.03384780883789	69.32067108154297
22	-12.676812171936035	68.3541259765625
23	-11.60950756072998	67.7779769897461
24	-8.894379615783691	67.97099304199219
25	-8.492067337036133	68.24720764160156
26	-11.5427827835083	67.35885620117188
27	-13.653114318847656	66.6519775390625
28	-9.711187362670898	67.40853881835938
29	-7.091408729553223	68.231689453125
30	-9.421524047851562	67.59835052490234
31	-6.5230584144592285	68.34603118896484
32	-4.597466468811035	67.86532592773438
33	-5.538679122924805	66.57520294189453
34	-4.460282802581787	65.98707580566406
35	-5.071650505065918	65.82257080078125
36	-4.418471813201904	65.35393524169922
37	-2.1192069053649902	64.98575592041016
38	-1.9549057483673096	65.41873168945312
39	-4.1143693923950195	65.34232330322266
40	-2.046842575073242	65.896728515625
41	-1.2755353450775146	64.76399993896484
42	-3.5025789737701416	64.62157440185547
43	-2.070430040359497	64.34878540039062
44	-0.9932746887207031	63.60780334472656
45	-0.09986209869384766	63.84175109863281
46	-1.4118009805679321	65.13473510742188
47	-1.8389453887939453	63.69012451171875
48	0.5083789825439453	63.950008392333984
49	-1.795109748840332	63.87407302856445
50	-1.0234414339065552	62.921085357666016
51	0.023781776428222656	63.85750198364258
52	-1.2602946758270264	63.945980072021484
53	-3.057671546936035	62.57123565673828
54	0.5738625526428223	63.1409912109375
55	-1.8593509197235107	62.88502883911133
56	0.018129348754882812	63.174530029296875
57	-1.1139755249023438	62.259925842285156
58	-0.41863834857940674	62.819522857666016
59	0.2976865768432617	61.869998931884766
60	0.1859302520751953	62.292762756347656
61	-0.09580826759338379	62.00471115112305
62	-0.06682753562927246	62.31828308105469
63	1.048569679260254	63.17909240722656
64	1.9332163333892822	63.17414855957031
65	-0.35489344596862793	62.874961853027344
66	0.2681117057800293	62.44469451904297
67	3.531778335571289	62.91746520996094
68	0.7405123710632324	62.24187469482422
69	2.1605923175811768	62.97196578979492
70	2.0788378715515137	62.12731170654297
71	0.4454920291900635	62.469459533691406
72	2.6264097690582275	62.18852233886719
73	2.0093395709991455	62.22023391723633
74	2.353438138961792	61.649776458740234
75	2.407975912094116	62.11149597167969
76	2.0342795848846436	61.545387268066406
77	2.1825850009918213	62.50039291381836
78	1.3193092346191406	61.54280090332031
79	3.1072769165039062	61.07856750488281
80	1.1232657432556152	61.72844696044922
81	0.5662147998809814	61.121116638183594
82	1.9368066787719727	61.02095413208008
83	1.5803487300872803	61.46824645996094
84	1.638175129890442	62.992652893066406
85	2.8326995372772217	61.034767150878906
86	2.296450614929199	61.46776580810547
87	2.0764293670654297	61.23396301269531
88	3.681370735168457	61.42695236206055
89	4.455806732177734	61.13745880126953
90	4.156390190124512	61.21133041381836
91	3.8153953552246094	61.03981399536133
92	5.16143798828125	61.833709716796875
93	5.816454887390137	60.946746826171875
94	4.323032379150391	62.480384826660156
95	5.296245574951172	61.33256149291992
96	4.698546409606934	61.15287399291992
97	4.056316375732422	63.03313064575195
98	3.9663827419281006	60.72931671142578
99	4.859991550445557	61.11870574951172
100	3.149165630340576	61.23347854614258
101	3.802934408187866	60.72681427001953
102	4.384127140045166	60.911556243896484
