	elbo	tsne_cost
0	-18.665454864501953	5.227518558502197
1	-7.8561601638793945	10.781865119934082
2	-9.818675994873047	16.022296905517578
3	-8.91019058227539	20.961341857910156
4	-8.120498657226562	20.886005401611328
5	-6.466671943664551	20.80742645263672
6	-5.98929500579834	20.316091537475586
7	-6.691387176513672	19.796279907226562
8	-6.892828941345215	19.450969696044922
9	-5.6550374031066895	19.208770751953125
10	-5.939558506011963	18.75491714477539
11	-6.804112434387207	18.744590759277344
12	-7.264433860778809	18.90013885498047
13	-5.211066722869873	18.654815673828125
14	-4.826955318450928	18.635419845581055
15	-4.207450866699219	18.858924865722656
16	-3.210716485977173	18.87879753112793
17	-3.1463229656219482	18.90935707092285
18	-3.1841201782226562	19.203596115112305
19	-3.48245906829834	19.26009750366211
20	-3.3176217079162598	18.560325622558594
21	-4.439663887023926	18.568689346313477
22	-6.58205509185791	18.5091609954834
23	-4.14123010635376	18.55807876586914
24	-3.6351561546325684	18.71891975402832
25	-4.945952892303467	18.981054306030273
26	-6.330325126647949	18.752906799316406
27	-6.634067535400391	18.757843017578125
28	-4.622549533843994	18.91349220275879
29	-3.7315046787261963	19.3527889251709
30	-5.158780097961426	19.094249725341797
31	-3.9670565128326416	19.309707641601562
32	-3.6038832664489746	19.287248611450195
33	-4.687398910522461	18.551448822021484
34	-1.761834979057312	18.462827682495117
35	-4.944998741149902	18.300094604492188
36	-3.356750726699829	18.36588478088379
37	-5.003452301025391	18.58608055114746
38	-4.817160129547119	18.922874450683594
39	-4.07866907119751	18.631723403930664
40	-4.519690036773682	19.206073760986328
41	-1.8705451488494873	18.981895446777344
42	-4.720926284790039	19.02448844909668
43	-4.297307968139648	19.334381103515625
44	-3.9215331077575684	18.473543167114258
45	-6.6340556144714355	18.605396270751953
46	-6.829647064208984	18.468935012817383
47	-5.986744403839111	18.283859252929688
48	-5.180741786956787	18.357816696166992
49	-3.8802454471588135	18.370948791503906
50	-4.599679946899414	18.137969970703125
51	-5.032906532287598	18.173141479492188
52	-5.893609046936035	17.98945426940918
53	-5.1173529624938965	18.006195068359375
54	-3.331674337387085	17.893123626708984
55	-4.184788703918457	18.067047119140625
56	-1.8536920547485352	17.904935836791992
57	-4.518243789672852	17.718955993652344
58	-3.3927414417266846	17.928436279296875
59	-2.2766261100769043	17.527368545532227
60	-3.549884557723999	17.425003051757812
61	-2.856715679168701	17.543062210083008
62	-5.119271278381348	17.431804656982422
63	-3.3903422355651855	17.290639877319336
64	-4.141508102416992	18.054874420166016
65	-3.2019553184509277	17.63971710205078
66	-3.9158682823181152	17.211469650268555
67	-2.153855562210083	17.330812454223633
68	-4.013144493103027	17.379425048828125
69	-3.8861145973205566	17.419511795043945
70	-4.2520599365234375	17.210678100585938
71	-3.3960208892822266	17.904033660888672
72	-2.279132127761841	17.68313980102539
73	-2.715786933898926	17.327632904052734
74	-2.6236305236816406	17.475692749023438
75	-2.2580089569091797	17.77146339416504
76	-3.752314567565918	17.316082000732422
77	-0.9892615079879761	17.954811096191406
78	-0.6938837170600891	17.354751586914062
79	-0.8512171506881714	17.299026489257812
