5.000000000000000000e+01,5.943245270378780809e-01,8.486037466044756838e-01,1.675801679519274001e-01,4.435172020662205283e-01
1.000000000000000000e+02,7.674564468836720943e-01,9.223386119078755829e-01,2.868226879797484696e-01,6.439238591952533008e-01
2.500000000000000000e+02,8.721632097612157519e-01,9.691001602483683142e-01,5.960301714111837512e-01,8.585359878515390619e-01
5.000000000000000000e+02,9.047566049153514811e-01,9.703164252387935784e-01,7.964242644568555463e-01,9.309836169887069079e-01
1.000000000000000000e+03,9.271317000560225230e-01,9.620393570449935483e-01,8.909471633395805723e-01,9.619682142288250581e-01
1.500000000000000000e+04,9.376202346512894081e-01,9.143419949928840440e-01,9.600401057485851153e-01,9.627351397878483041e-01
