	elbo	tsne_cost
0	-208.07923889160156	6.398633003234863
1	-157.76170349121094	12.858138084411621
2	-115.64066314697266	19.28652000427246
3	-102.15553283691406	25.573589324951172
4	-90.83885192871094	32.065765380859375
5	-86.65323638916016	38.34199905395508
6	-82.25935363769531	44.970340728759766
7	-72.10323333740234	51.18813705444336
8	-62.92271041870117	57.62294387817383
9	-49.46097946166992	64.1090316772461
10	-32.16246032714844	71.09626770019531
11	-21.678491592407227	77.154541015625
12	-22.475177764892578	83.89679718017578
13	-29.160507202148438	90.0246353149414
14	-35.701908111572266	96.87973022460938
15	-66.58985900878906	102.4537353515625
16	-72.24798583984375	108.86869812011719
17	-79.53022003173828	115.1051025390625
18	-89.65778350830078	121.69476318359375
19	-79.86571502685547	127.4788589477539
20	-85.62474060058594	133.85208129882812
21	-54.93707275390625	139.75299072265625
22	-40.822235107421875	145.7899932861328
23	-25.140277862548828	151.57281494140625
24	-9.374496459960938	157.48980712890625
25	-5.395375728607178	163.89158630371094
26	3.257668972015381	170.42601013183594
27	2.9016852378845215	175.9234619140625
28	12.931053161621094	181.8361053466797
29	17.747114181518555	188.3772735595703
30	25.533241271972656	194.46511840820312
31	29.553314208984375	200.5467987060547
32	27.929380416870117	206.9673614501953
33	31.948232650756836	212.95826721191406
34	34.006649017333984	219.318359375
35	21.50399398803711	225.33880615234375
36	23.183839797973633	231.14613342285156
37	24.73969268798828	237.62745666503906
38	23.583986282348633	243.76881408691406
39	20.6677188873291	249.9575653076172
40	36.961463928222656	256.3851623535156
41	32.90827941894531	262.679931640625
42	33.9157829284668	268.5911865234375
43	30.127471923828125	274.61151123046875
44	34.82476806640625	281.1655578613281
45	36.46005630493164	287.33648681640625
46	39.98649597167969	293.1083068847656
47	34.50563430786133	299.7181701660156
48	46.189247131347656	305.9979248046875
49	42.360862731933594	311.8821716308594
50	40.91288757324219	318.31158447265625
51	40.6013298034668	324.5361633300781
52	36.86428451538086	330.5731506347656
53	39.48151779174805	336.991943359375
54	35.12263488769531	343.0774841308594
55	34.066184997558594	349.2250061035156
56	45.35853576660156	355.52239990234375
57	29.209074020385742	361.956298828125
58	34.568382263183594	367.8848876953125
59	7.288975715637207	374.3130798339844
60	24.90030288696289	380.57232666015625
61	24.209819793701172	386.853515625
62	42.99260711669922	393.21099853515625
63	38.24075698852539	399.25799560546875
64	39.079429626464844	405.47576904296875
65	45.09893798828125	411.794921875
66	54.21525573730469	417.9975891113281
67	53.90303421020508	424.1549072265625
68	57.371891021728516	430.40386962890625
69	43.97282028198242	436.4189453125
70	45.125579833984375	442.91302490234375
71	48.794803619384766	449.4731140136719
72	56.422691345214844	455.5787658691406
73	55.4676513671875	461.80584716796875
74	57.92383575439453	467.83758544921875
75	61.691532135009766	474.2171630859375
76	58.199859619140625	480.12384033203125
77	63.35205078125	486.54339599609375
78	75.74588012695312	492.7035217285156
79	75.81987762451172	498.9921569824219
80	79.36284637451172	505.4425354003906
81	79.7055892944336	512.059814453125
82	72.63626098632812	518.2191772460938
83	77.50321197509766	524.1998291015625
84	77.42081451416016	530.2178344726562
85	73.07992553710938	536.34619140625
86	80.7544937133789	542.679443359375
87	82.12483978271484	548.7365112304688
88	72.55169677734375	555.0587768554688
89	79.91117858886719	561.475341796875
90	87.60015106201172	567.5576171875
91	79.31352233886719	573.7341918945312
92	70.66987609863281	579.842041015625
93	80.76397705078125	586.0691528320312
94	81.72344207763672	592.1829223632812
95	83.51183319091797	598.4409790039062
96	89.25483703613281	604.8388671875
97	80.74488830566406	610.99072265625
98	82.71405792236328	617.2333984375
99	85.25401306152344	623.4496459960938
100	81.7099609375	623.4354858398438
101	78.8624267578125	623.2914428710938
102	80.57637023925781	623.27001953125
103	52.60338592529297	623.58203125
104	72.30582427978516	623.0130004882812
105	70.08414459228516	623.427978515625
106	76.27420806884766	623.0633544921875
107	70.16593933105469	623.140869140625
108	61.190635681152344	623.2168579101562
109	66.71646118164062	623.0181274414062
110	68.7791519165039	622.7296752929688
111	64.24495697021484	623.0518798828125
112	61.27726745605469	622.9442749023438
113	55.47256851196289	622.412841796875
114	72.98165893554688	622.25146484375
115	76.38460540771484	621.2761840820312
116	83.68585968017578	621.9673461914062
117	86.09087371826172	620.7301635742188
118	90.82794952392578	623.0946044921875
119	93.9612808227539	620.47412109375
120	82.3788070678711	618.5556640625
121	85.51210021972656	620.2579345703125
122	81.76847076416016	621.0833129882812
123	88.91754150390625	618.6884155273438
124	91.91609191894531	620.4895629882812
125	93.31233215332031	616.763427734375
126	100.46635437011719	616.3025512695312
127	93.36740112304688	615.852294921875
128	100.85430908203125	613.111083984375
129	84.9439468383789	616.8338012695312
130	64.01616668701172	613.402587890625
131	66.3840560913086	614.0684814453125
132	79.18968200683594	610.4647827148438
133	87.18214416503906	608.055419921875
134	87.6559829711914	610.7029418945312
135	90.88191223144531	609.6800537109375
136	82.21880340576172	603.8145751953125
137	88.35456085205078	608.3941040039062
138	89.65984344482422	601.8060913085938
139	96.05426788330078	608.0052490234375
140	94.28050994873047	600.97998046875
141	97.94683837890625	600.6265258789062
142	101.14090728759766	598.07568359375
143	98.8122329711914	598.8145141601562
144	96.10427856445312	599.9819946289062
145	106.33714294433594	599.6382446289062
146	109.66844940185547	598.5825805664062
147	103.90987396240234	603.4699096679688
148	103.81232452392578	597.50732421875
149	103.5503921508789	595.6160278320312
150	100.9446792602539	596.5843505859375
151	106.10942077636719	596.2778930664062
152	115.3370590209961	593.3506469726562
153	111.6097640991211	598.9095458984375
154	108.58174896240234	588.8221435546875
155	111.23865509033203	593.3253173828125
156	113.13965606689453	585.1473999023438
157	114.19356536865234	587.0485229492188
158	115.39999389648438	582.2642211914062
159	114.97154235839844	580.905029296875
160	121.3200912475586	579.60009765625
161	118.34488677978516	582.1829833984375
162	118.61637878417969	580.7460327148438
