1.000000000000000000e+00,7.251085088604050100e-01,7.801792130125183578e-01,7.101955482201564029e-01,7.855769901952271983e-01
3.000000000000000000e+00,7.685341046204016147e-01,8.189241949565563283e-01,7.180418634994735205e-01,7.955237201824089111e-01
5.000000000000000000e+00,7.639856382482372865e-01,8.440498829846546647e-01,7.216418679422218485e-01,8.123245246117317686e-01
7.000000000000000000e+00,7.687749696851331471e-01,8.455915491142189655e-01,7.239693654660788180e-01,8.127349113359563226e-01
9.000000000000000000e+00,7.654355308156083337e-01,8.453863557521067440e-01,7.299819930866618956e-01,8.102730774229172095e-01
1.100000000000000000e+01,8.026248211651886288e-01,8.438377984981726421e-01,7.299819930866618956e-01,8.102730774229172095e-01
1.300000000000000000e+01,7.915465685565128418e-01,8.426917639794768711e-01,7.299819930866618956e-01,8.102730774229172095e-01
